,1070723119658555,116431445169619,718546104840255,186513324707814,525045287564418,211476462290972,359010427525572,613106885433101,465704200150560,147680342090458,171189606583225,512530622166649,1470515046537744,372832266226334,1663548703877323
1070723119658555,1,0.8970852271450601,0.903696114115064,0.7784989441615242,0.8593378488473203,0.8198915917499235,0.8593378488473193,0.8666666666666668,0.8280786712108255,0.9333333333333331,0.7877263614433758,0.8280786712108252,0.8970852271450606,0.7877263614433757,0.7006490497453692
116431445169619,0.8970852271450601,1,0.868599036215379,0.6446583712203056,0.741249316661102,0.6943650748294142,0.7412493166611007,0.8280786712108248,0.857142857142857,0.8970852271450602,0.8153742483272104,0.7857142857142856,0.857142857142857,0.7412493166611004,0.8058229640253792
718546104840255,0.903696114115064,0.868599036215379,1,0.7537783614444105,0.9013878188659981,0.8660254037844395,0.8320502943378438,0.9036961141150641,0.8685990362153794,0.9036961141150641,0.8320502943378435,0.8685990362153791,0.8685990362153794,0.832050294337843,0.7537783614444078
186513324707814,0.7784989441615242,0.6446583712203056,0.7537783614444105,1,0.7526178090063835,0.6963106238227927,0.7526178090063828,0.778498944161524,0.8058229640253813,0.7784989441615242,0.6689936080056734,0.8058229640253816,0.7252406676228438,0.6689936080056736,0.4545454545454547
525045287564418,0.8593378488473203,0.741249316661102,0.9013878188659981,0.7526178090063835,1,0.8807048459279799,0.7692307692307703,0.7877263614433772,0.8153742483272124,0.8593378488473203,0.6923076923076932,0.7412493166611024,0.8894991799933221,0.692307692307693,0.5853694070049633
211476462290972,0.8198915917499235,0.6943650748294142,0.8660254037844395,0.6963106238227927,0.8807048459279799,1,0.7205766921228933,0.8198915917499239,0.7715167498104603,0.8198915917499239,0.720576692122893,0.6943650748294148,0.7715167498104606,0.6405126152203492,0.6092717958449425
359010427525572,0.8593378488473193,0.7412493166611007,0.8320502943378438,0.7526178090063828,0.7692307692307703,0.7205766921228933,1,0.8593378488473195,0.7412493166611014,0.8593378488473192,0.8461538461538459,0.8153742483272113,0.8153742483272113,0.7692307692307688,0.6689936080056713
613106885433101,0.8666666666666668,0.8280786712108248,0.9036961141150641,0.778498944161524,0.7877263614433772,0.8198915917499239,0.8593378488473195,1,0.828078671210825,0.8666666666666666,0.8593378488473192,0.8970852271450604,0.8280786712108253,0.7877263614433757,0.7006490497453693
465704200150560,0.8280786712108255,0.857142857142857,0.8685990362153794,0.8058229640253813,0.8153742483272124,0.7715167498104603,0.7412493166611014,0.828078671210825,1,0.8280786712108255,0.7412493166611007,0.785714285714286,0.7857142857142863,0.741249316661101,0.7252406676228413
147680342090458,0.9333333333333331,0.8970852271450602,0.9036961141150641,0.7784989441615242,0.8593378488473203,0.8198915917499239,0.8593378488473192,0.8666666666666666,0.8280786712108255,1,0.859337848847319,0.828078671210825,0.9660917830792959,0.7877263614433757,0.7784989441615218
171189606583225,0.7877263614433758,0.8153742483272104,0.8320502943378435,0.6689936080056734,0.6923076923076932,0.720576692122893,0.8461538461538459,0.8593378488473192,0.7412493166611007,0.859337848847319,1,0.8153742483272108,0.8153742483272111,0.6923076923076914,0.7526178090063804
512530622166649,0.8280786712108252,0.7857142857142856,0.8685990362153791,0.8058229640253816,0.7412493166611024,0.6943650748294148,0.8153742483272113,0.8970852271450604,0.785714285714286,0.828078671210825,0.8153742483272108,1,0.7857142857142858,0.815374248327211,0.7252406676228409
1470515046537744,0.8970852271450606,0.857142857142857,0.8685990362153794,0.7252406676228438,0.8894991799933221,0.7715167498104606,0.8153742483272113,0.8280786712108253,0.7857142857142863,0.9660917830792959,0.8153742483272111,0.7857142857142858,1,0.7412493166611008,0.7252406676228415
372832266226334,0.7877263614433757,0.7412493166611004,0.832050294337843,0.6689936080056736,0.692307692307693,0.6405126152203492,0.7692307692307688,0.7877263614433757,0.741249316661101,0.7877263614433757,0.6923076923076914,0.815374248327211,0.7412493166611008,1,0.8362420100070898
1663548703877323,0.7006490497453692,0.8058229640253792,0.7537783614444078,0.4545454545454547,0.5853694070049633,0.6092717958449425,0.6689936080056713,0.7006490497453693,0.7252406676228413,0.7784989441615218,0.7526178090063804,0.7252406676228409,0.7252406676228415,0.8362420100070898,1
